wavelength	flux	flux_err
3900.9999999999973	0.968289488581132	0.0484144744290566
3901.013012357056	1.0303063987424539	0.051515319937122696
3901.026024757513	0.9881891780688823	0.049409458903444115
3901.0390372013817	1.0012257529784918	0.05006128764892459
3901.052049688648	0.9836515465149136	0.049182577325745686
3901.0650622193266	0.9931689543452513	0.04965844771726257
3901.078074793403	0.9950649654088166	0.049753248270440836
3901.091087410892	1.0252997464318465	0.05126498732159233
3901.1041000717796	1.0021081654047095	0.05010540827023548
3901.11711277608	0.9708976131460032	0.048544880657300164
3901.1301255237786	0.9547890771824752	0.04773945385912376
3901.1431383148906	0.9870167806016896	0.049350839030084484
3901.1561511494083	0.9625073853256666	0.04812536926628333
3901.1691640273257	1.0001816407778623	0.05000908203889312
3901.182176948656	1.0326273877411025	0.05163136938705513
3901.195189913386	1.0083906849436992	0.05041953424718496
3901.20820292153	0.990497297663445	0.04952486488317225
3901.2212159730734	0.9660553650244869	0.04830276825122434
3901.234229068031	1.0096685184561864	0.05048342592280933
3901.2472422063884	0.9431592955878804	0.04715796477939402
3901.2602553881597	0.9810486731277536	0.04905243365638768
3901.273268613339	1.0076563660404816	0.05038281830202408
3901.2862818819185	0.9551607342892755	0.04775803671446378
3901.2992951939127	0.9877692341814733	0.04938846170907367
3901.312308549308	0.9578743708098553	0.04789371854049276
3901.325321948118	0.9907137455951814	0.04953568727975907
3901.338335390329	1.0039353394707184	0.05019676697353592
3901.3513488759554	1.0228100364593302	0.05114050182296651
3901.3643624049832	0.9717907135602277	0.048589535678011386
3901.3773759774267	0.9985522140721286	0.049927610703606434
3901.3903895932717	0.9819258744164862	0.04909629372082431
3901.4034032525324	0.9894072424421106	0.04947036212210554
3901.416416955202	0.9933775787606343	0.049668878938031714
3901.4294307012738	1.0023696027488	0.050118480137440004
3901.4424444907618	0.9828248025980205	0.04914124012990103
3901.4554583236527	0.9574132665442545	0.04787066332721273
3901.4684721999597	0.9978877238649598	0.04989438619324799
3901.4814861196696	0.9852081488500904	0.049260407442504525
3901.494500082796	0.992522238271646	0.0496261119135823
3901.5075140893255	0.9777296509243507	0.04888648254621754
3901.5205281392723	0.9789307120339122	0.048946535601695616
3901.5335422326225	0.9928106685817017	0.04964053342908509
3901.5465563693897	0.9719059442073452	0.04859529721036726
3901.5595705495675	1.0144427830701745	0.05072213915350873
3901.572584773149	0.9652276340519693	0.04826138170259847
3901.5855990401487	1.014937471124398	0.0507468735562199
3901.598613350552	0.9754775943595457	0.04877387971797729
3901.611627704374	0.9937368033703848	0.04968684016851924
3901.6246421016	0.9698406428991518	0.04849203214495759
3901.6376565422443	0.985790971563273	0.04928954857816365
3901.6506710262934	0.9806054508716386	0.049030272543581936
3901.663685553761	0.9482299602530089	0.047411498012650446
3901.6767001246403	0.9817342032509756	0.049086710162548786
3901.689714738925	1.024868076535767	0.05124340382678835
3901.7027293966285	1.014649019639368	0.05073245098196841
3901.7157440977376	0.9847310696508293	0.04923655348254147
3901.728758842266	0.9953801713535685	0.04976900856767843
3901.7417736302	1.0065981113417983	0.05032990556708992
3901.7547884615537	0.9742697780749897	0.04871348890374949
3901.767803336313	0.9751300843204146	0.048756504216020735
3901.7808182544927	0.9602358184192856	0.04801179092096428
3901.793833216079	0.9753268283153417	0.048766341415767085
3901.8068482210847	1.0143588573348759	0.0507179428667438
3901.8198632695044	0.9808216519232236	0.04904108259616118
3901.8328783613306	0.9915807891030098	0.04957903945515049
3901.8458934965774	0.991162949800202	0.049558147490010106
3901.8589086752313	0.9694215873787292	0.048471079368936465
3901.871923897306	0.9910435625371253	0.04955217812685627
3901.884939162788	1.0016425151954795	0.05008212575977398
3901.8979544716913	1.0169948735804792	0.050849743679023965
3901.910969824002	0.9762334906031905	0.04881167453015953
3901.9239852197347	0.9501176486557482	0.047505882432787416
3901.9370006588747	1.0036520245867844	0.05018260122933922
3901.9500161414367	0.9840626221939268	0.049203131109696346
3901.963031667414	0.9519095853549636	0.04759547926774818
3901.9760472367993	0.9998688294527677	0.049993441472638386
3901.989062849607	1.0217612240351301	0.05108806120175651
3902.002078505823	1.0049339959146522	0.05024669979573261
3902.015094205462	1.0082025409585869	0.05041012704792935
3902.0281099485096	0.9774263991049033	0.048871319955245164
3902.04112573498	0.9891063044254614	0.049455315221273076
3902.0541415648595	0.9640260178536352	0.048201300892681764
3902.067157438162	0.9885210260999995	0.049426051304999975
3902.0801733548815	1.0106211384959334	0.050531056924796675
3902.09318931501	0.9827573419344905	0.049137867096724526
3902.106205318562	0.9745685095824138	0.04872842547912069
3902.119221365524	0.9809996624938735	0.04904998312469368
3902.13223745591	0.989304228933338	0.04946521144666691
3902.145253589706	1.027491650788813	0.051374582539440654
3902.1582697669264	0.9770662215579426	0.04885331107789714
3902.171285987557	1.003128939636112	0.0501564469818056
3902.1843022516123	0.9566060797920928	0.04783030398960464
3902.197318559078	1.0045677447911672	0.05022838723955836
3902.2103349099684	0.9806604625762261	0.049033023128811304
3902.223351304277	0.9750473078066534	0.048752365390332675
3902.2363677419967	0.9992493688187767	0.04996246844093884
3902.2493842231415	1.0116639608657325	0.05058319804328663
3902.262400747698	0.9971447058815974	0.04985723529407987
3902.2754173156795	1.006345515003505	0.05031727575017525
3902.288433927073	0.9655444251860642	0.04827722125930321
3902.3014505818924	1.0142498112330554	0.05071249056165277
3902.3144672801236	1.034127048503733	0.051706352425186654
3902.327484021781	0.996617203026451	0.04983086015132255
3902.3405008068503	0.9688610354406475	0.048443051772032376
3902.353517635346	0.9929946084978029	0.04964973042489015
3902.366534507262	1.0143055784235613	0.05071527892117807
