wavelength	flux	flux_err
3900.9999999999973	0.9817074799111082	0.04908537399555541
3901.013012357056	0.9875893948391166	0.04937946974195583
3901.026024757513	0.949826135389233	0.04749130676946165
3901.0390372013817	0.9641422063091839	0.0482071103154592
3901.052049688648	0.9725989579995438	0.04862994789997719
3901.0650622193266	0.9913852548415613	0.04956926274207807
3901.078074793403	0.9671900580700391	0.04835950290350196
3901.091087410892	0.9798096112577906	0.048990480562889537
3901.1041000717796	0.9692855209103406	0.048464276045517035
3901.11711277608	1.0009709019417028	0.050048545097085145
3901.1301255237786	0.9909930417024012	0.04954965208512006
3901.1431383148906	1.0121901607183652	0.050609508035918266
3901.1561511494083	0.9719041623842336	0.04859520811921168
3901.1691640273257	1.0045929751916973	0.05022964875958487
3901.182176948656	0.9987547098689272	0.049937735493446364
3901.195189913386	0.9653452315223163	0.04826726157611582
3901.20820292153	0.9265942244120323	0.046329711220601616
3901.2212159730734	0.9753787533488519	0.0487689376674426
3901.234229068031	0.9532835215515395	0.047664176077576975
3901.2472422063884	0.9775028658642065	0.04887514329321033
3901.2602553881597	0.9370630673765268	0.04685315336882634
3901.273268613339	1.0253102926312403	0.051265514631562016
3901.2862818819185	0.9632236382203703	0.048161181911018515
3901.2992951939127	0.980036051345392	0.0490018025672696
3901.312308549308	1.0125221835737406	0.05062610917868703
3901.325321948118	1.0134616420808051	0.05067308210404026
3901.338335390329	0.985254687857828	0.0492627343928914
3901.3513488759554	1.0245367424493295	0.05122683712246648
3901.3643624049832	0.9776932029077811	0.04888466014538906
3901.3773759774267	0.9876360551221363	0.04938180275610682
3901.3903895932717	0.9890392789086095	0.04945196394543048
3901.4034032525324	0.991488359845482	0.049574417992274106
3901.416416955202	0.9832204827147765	0.04916102413573883
3901.4294307012738	0.9756886453159417	0.04878443226579709
3901.4424444907618	0.9946587008045908	0.04973293504022955
3901.4554583236527	0.9923493156627664	0.049617465783138325
3901.4684721999597	1.0092872071843801	0.05046436035921901
3901.4814861196696	1.021496623512772	0.0510748311756386
3901.494500082796	0.9711937588039059	0.0485596879401953
3901.5075140893255	1.010470502279819	0.050523525113990955
3901.5205281392723	0.9744763084220178	0.048723815421100894
3901.5335422326225	1.0424867056717404	0.05212433528358702
3901.5465563693897	0.9821864301534449	0.04910932150767225
3901.5595705495675	0.9710079509795242	0.048550397548976214
3901.572584773149	1.0109124719429288	0.05054562359714644
3901.5855990401487	1.0121994453951764	0.05060997226975882
3901.598613350552	1.0069136395082707	0.05034568197541354
3901.611627704374	0.9760422260483721	0.048802111302418606
3901.6246421016	0.9681754088195649	0.048408770440978244
3901.6376565422443	0.9854045669845884	0.04927022834922942
3901.6506710262934	0.986767224451072	0.049338361222553605
3901.663685553761	0.9991265657982866	0.04995632828991434
3901.6767001246403	0.9914658846925888	0.049573294234629445
3901.689714738925	1.006213510442644	0.0503106755221322
3901.7027293966285	0.9782751621299186	0.04891375810649593
3901.7157440977376	0.9901268140724351	0.049506340703621754
3901.728758842266	0.9865343978202502	0.04932671989101251
3901.7417736302	0.977762911634061	0.048888145581703055
3901.7547884615537	0.9735144358708305	0.04867572179354153
3901.767803336313	0.9669893394755243	0.04834946697377622
3901.7808182544927	0.9667025122040345	0.04833512561020173
3901.793833216079	0.9778845547663891	0.04889422773831946
3901.8068482210847	1.0153688736748625	0.05076844368374313
3901.8198632695044	0.9622547923932894	0.048112739619664474
3901.8328783613306	1.01809351641468	0.050904675820734005
3901.8458934965774	0.9714093591385731	0.048570467956928653
3901.8589086752313	1.0237598664382892	0.05118799332191446
3901.871923897306	1.0151817139311117	0.050759085696555586
3901.884939162788	0.9879987310866964	0.049399936554334826
3901.8979544716913	0.9816890174803908	0.049084450874019546
3901.910969824002	0.9838063699861672	0.04919031849930836
3901.9239852197347	0.9804103886969374	0.04902051943484687
3901.9370006588747	0.9651253966434037	0.048256269832170184
3901.9500161414367	0.9604128488164819	0.0480206424408241
3901.963031667414	1.0016173798563637	0.05008086899281819
3901.9760472367993	0.9539082641824884	0.047695413209124425
3901.989062849607	0.9786166623020923	0.04893083311510462
3902.002078505823	0.9849735283802729	0.04924867641901365
3902.015094205462	0.9785471221327181	0.04892735610663591
3902.0281099485096	1.0286719671276097	0.051433598356380485
3902.04112573498	0.9951395811551669	0.049756979057758347
3902.0541415648595	0.9689841489345458	0.04844920744672729
3902.067157438162	0.9343252091935693	0.04671626045967847
3902.0801733548815	0.9692338865775658	0.04846169432887829
3902.09318931501	0.9951921470878305	0.04975960735439153
3902.106205318562	0.9877114671888245	0.04938557335944123
3902.119221365524	0.9621422649209398	0.048107113246046995
3902.13223745591	0.9804516006680367	0.04902258003340184
3902.145253589706	0.9947019464093231	0.04973509732046616
3902.1582697669264	0.9717121730253677	0.04858560865126839
3902.171285987557	1.043257436615166	0.052162871830758295
3902.1843022516123	1.0113747692798971	0.05056873846399486
3902.197318559078	0.9788651999703359	0.0489432599985168
3902.2103349099684	0.9686738630644873	0.04843369315322437
3902.223351304277	0.9935281075662825	0.04967640537831413
3902.2363677419967	0.9937465859779213	0.04968732929889607
3902.2493842231415	0.9515433725354048	0.04757716862677024
3902.262400747698	0.9927176016110363	0.049635880080551815
3902.2754173156795	0.9486026843974567	0.047430134219872834
3902.288433927073	0.9570805788759673	0.047854028943798366
3902.3014505818924	0.965531866102221	0.048276593305111054
3902.3144672801236	1.0051101763674926	0.05025550881837463
3902.327484021781	0.9895381755460301	0.04947690877730151
3902.3405008068503	0.9932295165043137	0.049661475825215684
3902.353517635346	0.979443387818259	0.04897216939091295
3902.366534507262	1.0234676458423837	0.051173382292119186
