wavelength	flux	flux_err
3900.0120463427716	0.9874457568329069	0.04937228784164535
3900.025055404367	0.9691174987406312	0.048455874937031566
3900.038064509355	0.9758017524455679	0.0487900876222784
3900.0510736577307	1.0026607334659263	0.05013303667329632
3900.064082849507	1.0152139396813618	0.05076069698406809
3900.0770920846703	0.983800104188373	0.04919000520941866
3900.0901013632347	1.0005131186861074	0.05002565593430537
3900.1031106851865	1.0016834353610586	0.05008417176805294
3900.11612005054	0.9395727757447289	0.046978638787236446
3900.129129459281	0.9591469071449383	0.04795734535724692
3900.142138911424	0.9701520303179518	0.04850760151589759
3900.1551484069614	0.9752606307251801	0.04876303153625901
3900.1681579458873	0.9813056152631555	0.049065280763157776
3900.1811675282156	0.9898203696803882	0.04949101848401941
3900.194177153932	0.9785702656034209	0.048928513280171046
3900.207186823051	0.9531924188724938	0.04765962094362469
3900.2201965355584	0.9361311995137097	0.04680655997568549
3900.233206291469	0.936366528636605	0.04681832643183025
3900.246216090768	0.9873568718963829	0.04936784359481915
3900.2592259334706	1.0077179618633236	0.05038589809316618
3900.2722358195624	0.970407913689987	0.048520395684499354
3900.285245749057	0.993947652313455	0.049697382615672754
3900.298255721949	0.9085136455150821	0.04542568227575411
3900.3112657382303	0.9612801356180977	0.04806400678090489
3900.324275797915	0.892083263434845	0.044604163171742255
3900.33728590099	0.9606158567119479	0.0480307928355974
3900.3502960474693	0.982867886335502	0.049143394316775106
3900.3633062373387	0.9857532577952183	0.049287662889760914
3900.3763164706124	0.9660668480612411	0.048303342403062055
3900.3893267472768	0.9842998664756287	0.04921499332378144
3900.402337067346	0.9749439466071862	0.048747197330359315
3900.415347430806	1.0202841473580744	0.05101420736790372
3900.4283578376703	0.9821816361900997	0.04910908180950499
3900.4413682879335	0.9622372978705975	0.04811186489352988
3900.454378781588	0.952918961330764	0.047645948066538206
3900.4673893186473	0.9821659118380088	0.04910829559190044
3900.4803998990983	0.9948165722536269	0.049740828612681344
3900.493410522955	0.9985297721572254	0.04992648860786127
3900.506421190204	0.9375704155015976	0.04687852077507988
3900.5194319008583	1.0384836958787649	0.05192418479393825
3900.5324426549055	0.9651855142126294	0.048259275710631475
3900.5454534523583	0.938311862581313	0.04691559312906565
3900.558464293211	0.8801610380576488	0.04400805190288244
3900.571475177456	0.9970927095553344	0.04985463547776672
3900.5844861051078	0.9832972807028559	0.0491648640351428
3900.597497076152	1.0075553491575118	0.05037776745787559
3900.610508090604	1.0086304228382945	0.05043152114191473
3900.623519148449	0.9698353453198693	0.04849176726599347
3900.6365302497006	1.0241621596363886	0.051208107981819434
3900.649541394346	0.9813009703616262	0.049065048518081314
3900.6625525823993	0.9567009185847012	0.047835045929235064
3900.675563813846	0.9535633663027269	0.04767816831513635
3900.688575088701	0.9704450169416797	0.04852225084708399
3900.7015864069567	0.9934247008228777	0.04967123504114389
3900.7145977686064	0.9591390624782232	0.04795695312391116
3900.7276091736644	0.9363958644998308	0.046819793224991545
3900.740620622117	0.9934430955565455	0.04967215477782728
